Chrom,Start,End,REL_217	REL_607	
NC_012967,3491823,3498122	0.9399905	0.9652326
NC_012967,3498130,3503818	0.9820675	0.9377637
NC_012967,3503821,3508031	0.9741093	0.9211401
NC_012967,3508065,3513624	0.9642022	0.9631228
NC_012967,3513625,3514037	0.9320388	0.9247573
NC_012967,3514039,3514595	0.9244604	0.8579137
NC_012967,3514604,3522669	0.9480471	0.9492871
NC_012967,3522670,3524435	0.9926345	0.9722379
NC_012967,3524437,3524549	1.0000000	0.8392857
NC_012967,3524551,3525633	0.9436229	0.9288355
NC_012967,3525658,3526028	0.8891892	0.8324324
NC_012967,3526035,3526305	0.8851852	0.8888889
NC_012967,3526312,3526396	0.6071429	0.8809524
NC_012967,3526413,3534820	0.9666944	0.9531343
NC_012967,3534827,3537851	0.9609789	0.9467593
NC_012967,3537860,3538566	0.7960340	0.9575071
NC_012967,3538595,3538644	0.7959183	0.7346939
NC_012967,3538691,3541247	0.9417058	0.9530516
NC_012967,3541279,3541344	0.5538462	1.0000000
NC_012967,3541354,3541390	0.0000000	1.0000000
NC_012967,3541393,3541429	0.0000000	1.0000000
NC_012967,3541454,3545145	0.9501490	0.9739908
NC_012967,3545146,3545250	0.8557692	0.9326923
NC_012967,3545260,3547523	0.9774635	0.9279717
NC_012967,3547528,3547933	0.9530864	0.7901235
NC_012967,3547940,3549930	0.9678392	0.9070352
NC_012967,3549935,3550093	0.4810127	0.6392405
NC_012967,3550157,3550193	0.0000000	1.0000000
NC_012967,3551177,3551450	1.0000000	0.3369963
NC_012967,3551464,3551524	0.6000000	0.7666667
NC_012967,3552161,3552211	0.7200000	0.7200000
NC_012967,3552224,3552469	0.8326530	0.8408163
NC_012967,3552485,3552622	1.0000000	0.2846715
NC_012967,3552656,3552732	0.9473684	0.4736842
NC_012967,3552779,3552837	0.7586207	0.6206896
NC_012967,3552924,3552960	1.0000000	0.0000000
NC_012967,3553030,3553083	1.0000000	0.0000000
NC_012967,3553112,3553158	0.7826087	0.7826087
NC_012967,3553234,3553273	0.9230769	0.9487180
NC_012967,3553378,3555149	0.9616036	0.9576510
NC_012967,3555167,3555261	1.0000000	0.7659575
NC_012967,3555279,3555331	1.0000000	0.6923077
NC_012967,3555470,3555529	0.6101695	1.0000000
NC_012967,3555569,3555784	0.9395349	0.9116279
NC_012967,3555800,3568495	0.9653407	0.9525010
NC_012967,3568506,3571638	0.9454023	0.9626437
NC_012967,3571647,3571768	0.9008265	0.9504132
NC_012967,3571770,3573214	0.8912742	0.9965374
NC_012967,3573217,3574265	0.9704198	0.8043893
NC_012967,3574270,3574879	0.9671593	0.9868637
NC_012967,3574892,3577941	0.9462119	0.9350607
NC_012967,3577950,3580507	0.9608917	0.9378178
NC_012967,3580509,3580582	0.6164383	0.9041096
NC_012967,3580601,3581137	0.9421642	0.8917910
NC_012967,3581141,3581721	0.9689655	0.9844828
NC_012967,3581733,3581916	0.6775956	0.7978142
NC_012967,3581919,3584497	0.9755625	0.9460822
NC_012967,3584515,3595819	0.9677106	0.9454175
NC_012967,3595845,3595920	0.8400000	1.0000000
NC_012967,3595968,3596004	0.0000000	1.0000000
NC_012967,3596011,3596096	0.7529412	0.8823529
NC_012967,3596130,3596221	1.0000000	0.5934066
NC_012967,3596229,3596288	0.7966102	1.0000000
NC_012967,3596324,3596400	0.7105263	1.0000000
NC_012967,3596409,3596504	0.9894737	0.9789473
NC_012967,3596523,3596559	1.0000000	0.0000000
NC_012967,3596726,3600870	0.9732143	0.9527027
NC_012967,3600877,3604697	0.9502618	0.9157068
NC_012967,3604704,3609211	0.9662747	0.9412026
NC_012967,3609218,3610925	0.9455184	0.9806678
NC_012967,3610930,3611077	0.9455782	0.5646259
NC_012967,3611107,3615183	0.9492149	0.9720314
NC_012967,3615185,3615222	1.0000000	0.7297297
NC_012967,3615224,3617100	0.9744136	0.9083155
NC_012967,3617105,3617805	1.0000000	0.8700000
NC_012967,3617818,3625423	0.9509533	0.9592373
NC_012967,3625428,3625542	0.6929824	1.0000000
NC_012967,3625543,3626841	0.9776579	0.9537750
NC_012967,3626844,3626904	0.8833333	0.8166667
NC_012967,3626906,3627686	1.0000000	0.9384615
NC_012967,3627687,3628694	0.9424032	0.9344588
NC_012967,3628697,3628845	1.0000000	0.7500000
NC_012967,3628849,3629433	0.9691781	0.9178082
NC_012967,3629447,3630531	0.9658672	0.8274907
NC_012967,3630534,3630641	0.6915888	0.8130841
NC_012967,3630658,3631218	0.8589286	0.9803572
NC_012967,3631219,3632881	0.9554753	0.9302046
NC_012967,3632891,3634059	0.9503425	0.9297945
NC_012967,3634060,3635430	0.9759124	0.9299270
NC_012967,3635435,3635832	0.9949622	0.9445844
NC_012967,3635833,3636816	0.9776195	0.9013225
NC_012967,3636818,3636939	0.7190083	1.0000000
NC_012967,3636948,3644727	0.9829027	0.9529502
NC_012967,3644731,3651236	0.9571099	0.9551114
NC_012967,3652392,3655617	0.9534883	0.9237210
NC_012967,3655625,3657025	0.9850000	0.9542857
NC_012967,3657029,3658619	0.9559748	0.9710692
NC_012967,3658622,3658751	0.8914729	0.6511628
NC_012967,3658757,3670793	0.9690096	0.9640246
NC_012967,3670801,3674993	0.9532443	0.9701813
NC_012967,3675006,3678772	0.9686670	0.9237918
NC_012967,3678788,3680952	0.9667283	0.9112754
NC_012967,3680954,3682557	0.9638178	0.9525889
NC_012967,3682569,3683969	0.9785714	0.9921429
NC_012967,3683988,3685460	0.9986413	0.9558424
NC_012967,3685479,3688233	0.9640523	0.9502542
NC_012967,3688235,3688488	1.0000000	0.7312253
NC_012967,3688500,3688616	1.0000000	0.7327586
NC_012967,3688618,3689995	0.8787218	0.9484386
NC_012967,3690018,3690109	1.0000000	0.8681319
NC_012967,3690110,3690930	0.9219512	0.9731708
NC_012967,3690931,3692686	0.9561254	0.9487180
NC_012967,3692701,3695019	0.9788611	0.9266609
NC_012967,3695025,3696494	0.9564329	0.9537100
NC_012967,3696501,3696597	1.0000000	0.6979167
NC_012967,3696607,3697023	1.0000000	0.9062500
NC_012967,3697055,3697164	1.0000000	0.3394496
NC_012967,3697179,3697215	0.0000000	1.0000000
NC_012967,3698165,3698201	1.0000000	0.0000000
NC_012967,3698207,3698243	1.0000000	0.0000000
NC_012967,3698246,3698428	0.9560440	0.7307692
NC_012967,3698443,3698539	1.0000000	0.0000000
NC_012967,3699115,3699197	1.0000000	0.7317073
NC_012967,3699236,3699333	1.0000000	0.5876288
NC_012967,3699343,3699473	0.8307692	0.6538461
NC_012967,3699475,3699564	0.9325843	0.9213483
NC_012967,3699569,3699605	1.0000000	0.0000000
NC_012967,3699640,3699719	0.5443038	0.7468355
NC_012967,3699737,3699784	1.0000000	0.0000000
NC_012967,3699794,3699842	0.7500000	0.8958333
NC_012967,3699846,3700028	0.6703297	0.8516483
NC_012967,3700045,3700124	0.0000000	1.0000000
NC_012967,3700235,3700278	0.0000000	1.0000000
NC_012967,3700321,3700460	0.2589928	0.8345324
NC_012967,3700462,3701957	0.9404683	0.9719064
NC_012967,3701972,3702064	0.5652174	1.0000000
NC_012967,3702078,3706152	0.9447717	0.9486991
NC_012967,3706157,3708407	0.9693334	0.9746667
NC_012967,3708418,3711535	0.9515560	0.9749759
NC_012967,3711537,3725115	0.9793784	0.9644278
NC_012967,3725121,3725879	0.9947230	0.8905013
NC_012967,3725903,3728750	0.9606603	0.9244819
NC_012967,3728761,3732433	0.9782135	0.9428105
NC_012967,3732434,3733590	0.9775087	0.9826990
NC_012967,3733606,3740015	0.9678577	0.9271337
NC_012967,3740016,3741334	0.9688923	0.9324734
NC_012967,3741850,3742494	0.9316770	0.9565217
NC_012967,3742508,3746762	0.9640338	0.9379408
NC_012967,3746771,3747565	0.9471033	0.9584383
NC_012967,3747567,3750749	0.9478316	0.9472030
NC_012967,3750750,3753400	0.9422641	0.9822642
NC_012967,3753403,3754053	0.8046154	0.9800000
NC_012967,3754054,3757594	0.9652542	0.9468927
NC_012967,3757598,3758447	0.9234393	0.9234393
NC_012967,3758469,3760111	0.9464068	0.9317905
NC_012967,3760113,3761174	0.9453346	0.9359095
NC_012967,3761181,3763805	0.9573171	0.9470274
NC_012967,3763826,3764118	0.7671233	1.0000000
NC_012967,3764120,3764197	0.5714286	1.0000000
NC_012967,3764199,3767166	0.9710145	0.9396697
NC_012967,3767170,3768744	0.9542567	0.9822109
NC_012967,3768752,3784079	0.9733803	0.9669864
NC_012967,3784099,3784347	0.5846774	1.0000000
NC_012967,3784363,3784408	0.8000000	0.8666667
NC_012967,3784418,3784454	0.0000000	1.0000000
NC_012967,3784456,3784628	0.9883721	0.8023256
NC_012967,3784635,3785139	0.9464286	0.9126984
NC_012967,3785141,3789728	0.9812514	0.9568346
NC_012967,3789730,3796629	0.9595594	0.9669517
NC_012967,3796641,3796923	0.9893617	0.8404256
NC_012967,3796925,3803375	0.9632558	0.9568992
NC_012967,3803386,3803473	0.6551724	0.7931035
NC_012967,3803494,3807425	0.9465785	0.9610786
NC_012967,3807448,3807470	1.0000000	0.0000000
NC_012967,3807485,3807532	0.9574468	0.7659575
NC_012967,3807540,3808021	0.9584200	0.8814969
NC_012967,3808026,3809884	0.9268030	0.9300323
NC_012967,3809894,3810183	0.9515571	0.9550173
NC_012967,3810188,3810573	0.9610389	0.9272727
NC_012967,3810588,3812479	0.9502909	0.9138022
NC_012967,3812483,3814054	0.9726289	0.9331636
NC_012967,3814060,3814082	1.0000000	0.0000000
NC_012967,3814109,3814496	0.9457364	0.8837209
NC_012967,3814525,3814642	0.8888889	0.6410257
NC_012967,3814648,3814823	0.9085714	0.8057143
NC_012967,3814828,3815350	0.9540230	0.8141763
NC_012967,3815355,3816672	0.9749430	0.9559605
NC_012967,3816677,3817873	0.9573579	0.9908027
NC_012967,3817875,3818426	0.9618875	0.8021778
NC_012967,3818443,3818918	0.9978948	0.8210526
NC_012967,3818938,3821251	0.9472547	0.9814094
NC_012967,3821253,3830281	0.9737483	0.9580195
NC_012967,3830289,3830430	0.9361702	0.8936170
NC_012967,3830439,3831185	0.9691689	0.9423593
NC_012967,3831188,3831310	0.9016393	0.9672131
NC_012967,3831316,3833087	0.9322417	0.9463580
NC_012967,3833095,3834244	0.9208007	0.9651871
NC_012967,3834246,3838154	0.9605936	0.9575230
NC_012967,3838172,3838275	0.9514563	0.9029126
NC_012967,3838278,3840257	0.9813037	0.9403739
NC_012967,3840259,3841936	0.8849136	0.9701849
NC_012967,3841943,3845579	0.9722222	0.9150165
NC_012967,3845584,3849456	0.9821798	0.9509298
NC_012967,3849460,3850019	1.0000000	0.9606440
NC_012967,3850025,3851160	0.9850220	0.9797357
NC_012967,3851172,3854692	0.9647727	0.9502841
NC_012967,3854694,3854798	0.9230769	0.9519231
NC_012967,3854802,3855714	0.9484649	0.8442982
NC_012967,3855723,3859918	0.9702026	0.9673421
NC_012967,3859936,3861882	0.9768757	0.9820144
NC_012967,3861893,3863652	0.9926094	0.9727117
NC_012967,3863664,3863700	0.0000000	1.0000000
NC_012967,3863707,3863750	0.8372093	0.8372093
NC_012967,3863761,3865059	0.9661017	0.9183359
NC_012967,3865061,3873412	0.9791642	0.9473117
NC_012967,3873414,3880845	0.9831786	0.9814292
NC_012967,3880848,3883401	0.9757149	0.9522131
NC_012967,3883412,3886719	0.9631085	0.9470819
NC_012967,3886735,3893678	0.9595276	0.9733545
NC_012967,3894856,3895788	0.0000000	1.0000000
NC_012967,3895791,3895827	0.0000000	1.0000000
NC_012967,3895832,3895930	0.0000000	1.0000000
NC_012967,3895951,3896335	0.0000000	1.0000000
NC_012967,3896337,3896648	0.0000000	1.0000000
NC_012967,3896670,3897329	0.0364188	1.0000000
NC_012967,3897336,3897418	0.0000000	1.0000000
NC_012967,3897462,3897515	0.0000000	1.0000000
NC_012967,3897532,3897844	0.0000000	1.0000000
NC_012967,3897876,3897903	0.0000000	1.0000000
NC_012967,3897906,3898271	0.0000000	1.0000000
NC_012967,3898281,3898514	0.0000000	1.0000000
NC_012967,3898518,3898625	0.0000000	1.0000000
NC_012967,3898642,3898719	0.0000000	1.0000000
NC_012967,3898757,3898915	0.0000000	1.0000000
NC_012967,3898937,3899035	0.0000000	1.0000000
NC_012967,3899038,3899169	0.0000000	1.0000000
NC_012967,3899173,3899610	0.0000000	1.0000000
NC_012967,3899637,3900366	0.0000000	1.0000000
NC_012967,3900377,3901784	0.0000000	1.0000000
NC_012967,3901795,3901878	0.0000000	1.0000000
NC_012967,3901890,3903314	0.9571629	0.9676966
NC_012967,3903316,3903408	0.9891304	0.6739131
NC_012967,3903430,3903493	1.0000000	0.8095238
NC_012967,3903552,3903608	0.6428571	1.0000000
NC_012967,3908483,3908519	0.0000000	1.0000000
NC_012967,3908550,3908586	1.0000000	0.0000000
NC_012967,3908606,3908642	0.0000000	1.0000000
NC_012967,3908657,3908693	1.0000000	0.5277778
NC_012967,3908695,3910635	0.9855670	0.9530928
NC_012967,3910656,3911430	0.9405684	0.9573643
NC_012967,3911447,3917442	0.9504587	0.9479566
NC_012967,3917445,3918585	0.9578947	0.8640351
NC_012967,3918599,3921377	0.9406047	0.9233261
NC_012967,3921396,3924329	0.9740880	0.9498807
NC_012967,3924331,3924397	0.8787879	0.5303030
NC_012967,3924416,3925006	0.9491525	0.9677966
NC_012967,3925013,3933205	0.9747314	0.9575195
NC_012967,3933206,3934022	0.9607843	0.9154412
NC_012967,3934025,3934806	0.9346991	0.9564661
NC_012967,3934823,3935462	0.9733959	0.9280125
NC_012967,3935465,3935565	0.9200000	0.9600000
NC_012967,3935570,3937036	0.9488404	0.9399727
NC_012967,3937038,3939424	0.9224644	0.9174351
NC_012967,3939425,3941648	0.9748088	0.9622132
NC_012967,3941651,3942049	0.9195980	1.0000000
NC_012967,3942071,3944434	0.9754549	0.9471011
NC_012967,3944437,3944531	0.7021276	1.0000000
NC_012967,3944551,3947776	0.9798450	0.9689922
NC_012967,3947790,3950817	0.9692765	0.9382226
NC_012967,3950818,3950912	1.0000000	0.9680851
NC_012967,3950914,3957271	0.9657071	0.9509202
NC_012967,3957278,3959379	0.9657306	0.9662066
NC_012967,3959391,3960466	0.9339535	0.9283721
NC_012967,3960474,3960753	0.9892473	0.9032258
NC_012967,3960758,3961406	0.8472222	0.9320987
NC_012967,3961420,3966130	0.9575372	0.9755839
NC_012967,3966132,3966807	0.9481481	0.8681481
NC_012967,3966816,3971800	0.9448234	0.9293740
NC_012967,3971803,3975099	0.9687500	0.9660194
NC_012967,3975104,3976909	0.9756233	0.9639889
NC_012967,3976914,3988365	0.9771199	0.9695223
NC_012967,3988373,3988674	0.9269103	0.9401993
NC_012967,3988676,3999168	0.9843690	0.9721693
NC_012967,3999175,4000704	0.9633747	0.9784173
NC_012967,4000706,4003778	0.9563802	0.9560547
NC_012967,4003785,4006573	0.9182209	0.9702296
NC_012967,4006576,4012458	0.9700782	0.9646379
NC_012967,4012476,4012809	0.9369369	0.9579580
NC_012967,4012814,4013610	0.9547738	0.9623116
NC_012967,4013620,4013656	1.0000000	0.0000000
NC_012967,4015450,4015508	0.0000000	1.0000000
NC_012967,4015573,4015629	0.7142857	0.8928571
NC_012967,4015677,4015734	1.0000000	0.6315789
NC_012967,4016008,4016063	0.0000000	1.0000000
NC_012967,4016124,4016170	0.0000000	1.0000000
NC_012967,4017230,4017266	0.0000000	1.0000000
NC_012967,4017338,4017395	0.0000000	1.0000000
NC_012967,4017459,4017541	0.6219512	0.9512195
NC_012967,4017577,4017795	1.0000000	0.4633028
NC_012967,4017804,4017849	0.8000000	0.8000000
NC_012967,4017866,4018254	0.8917526	0.8015464
NC_012967,4019010,4019077	0.5373135	0.7761194
NC_012967,4019083,4025585	0.9649339	0.9847739
NC_012967,4025589,4028859	0.9737003	0.9669725
NC_012967,4028861,4030293	0.9692737	0.9155028
NC_012967,4030307,4034148	0.9815152	0.9588649
NC_012967,4034152,4044975	0.9777326	0.9744064
NC_012967,4044978,4046197	0.8876128	0.9614438
NC_012967,4046199,4049446	0.9488759	0.9488759
NC_012967,4049453,4052115	0.9857250	0.9087152
NC_012967,4052121,4052635	0.9591440	0.9105058
NC_012967,4052637,4054120	0.9824679	0.8597438
NC_012967,4054122,4056185	0.9772176	0.9806108
NC_012967,4056189,4056549	0.9777778	0.8222222
NC_012967,4056558,4059284	0.9438738	0.9548789
NC_012967,4059298,4063443	0.9761158	0.9536791
NC_012967,4063444,4069533	0.9344720	0.9315159
NC_012967,4069538,4070692	0.8708839	0.9627383
NC_012967,4070742,4073785	0.9884982	0.9385475
NC_012967,4073797,4073890	0.8172043	1.0000000
NC_012967,4073897,4074199	0.9834437	0.8774834
NC_012967,4074202,4079472	0.9728653	0.9707780
NC_012967,4079481,4081419	0.9695563	0.9674923
NC_012967,4081424,4082066	0.9003115	0.9252337
NC_012967,4082071,4086007	0.9723069	0.9814532
NC_012967,4086011,4088985	0.9458641	0.9626765
NC_012967,4088989,4102671	0.9568776	0.9492033
NC_012967,4102672,4103365	0.9682540	0.9047619
NC_012967,4103375,4105181	0.9496124	0.9357697
NC_012967,4105185,4105567	0.9109948	0.8455498
NC_012967,4105570,4106783	0.9917560	0.9422919
NC_012967,4106787,4111161	0.9622771	0.9446731
NC_012967,4111162,4114286	0.9475032	0.9401408
NC_012967,4114312,4116487	0.9650575	0.9062069
NC_012967,4116491,4116647	0.9423077	0.7307692
NC_012967,4116649,4117015	0.8879781	0.8879781
NC_012967,4117022,4117125	0.6990291	0.8543689
NC_012967,4117128,4118299	0.9479077	0.9350982
NC_012967,4118306,4118652	0.9855492	0.9161850
NC_012967,4118661,4123453	0.9526294	0.9240401
NC_012967,4123454,4134572	0.9624932	0.9446843
NC_012967,4134576,4136118	0.9760052	0.9552529
NC_012967,4136127,4143397	0.9635488	0.9473177
NC_012967,4143399,4144772	0.9075018	0.8455936
NC_012967,4144781,4146283	0.9820240	0.9826897
NC_012967,4147960,4147996	0.0000000	1.0000000
NC_012967,4148040,4148076	0.0000000	1.0000000
NC_012967,4148079,4148427	0.8275862	0.7672414
NC_012967,4148439,4148524	0.7294118	0.9294118
NC_012967,4149994,4150057	0.5714286	0.4761905
NC_012967,4150082,4150174	0.7282609	0.8586956
NC_012967,4150196,4150258	1.0000000	0.5806451
NC_012967,4151410,4151446	1.0000000	0.0000000
NC_012967,4151448,4152813	0.9450549	0.9970696
NC_012967,4152821,4153092	0.9003690	0.9704797
NC_012967,4153096,4154661	0.9891374	0.9840255
NC_012967,4154662,4155099	0.9931350	0.8421053
NC_012967,4155105,4155992	0.9515220	0.9774521
NC_012967,4156005,4156068	0.8095238	0.9523810
NC_012967,4156125,4156174	1.0000000	0.0000000
NC_012967,4156366,4156420	1.0000000	0.0000000
NC_012967,4156472,4156529	0.8421053	1.0000000
NC_012967,4156568,4157241	0.9286776	0.8826151
NC_012967,4157252,4161754	0.9675699	0.9489116
NC_012967,4161757,4163605	0.9805195	0.9918831
NC_012967,4163612,4164471	0.9604191	0.9650757
NC_012967,4164478,4164555	0.9220779	1.0000000
NC_012967,4164559,4172085	0.9726282	0.9702365
NC_012967,4172090,4174363	0.9498460	0.9511659
NC_012967,4174364,4175312	0.9303797	0.9662447
NC_012967,4175326,4177129	0.9689407	0.9711592
NC_012967,4177141,4177229	0.6818182	0.7500000
NC_012967,4177238,4180091	0.9603926	0.9348055
NC_012967,4180098,4182737	0.9283820	0.9511179
NC_012967,4182742,4183009	0.9513109	0.9662921
NC_012967,4183014,4184129	0.9076233	0.9156951
NC_012967,4184135,4187611	0.9677790	0.9240506
NC_012967,4192743,4197181	0.9749888	0.9709328
NC_012967,4197188,4197806	0.9546925	0.9692557
NC_012967,4197822,4198549	0.9504814	0.9367263
NC_012967,4198576,4198689	1.0000000	0.8407080
NC_012967,4198693,4199007	1.0000000	0.6847134
NC_012967,4199008,4203091	0.9681607	0.9779574
NC_012967,4203098,4204199	0.9473206	0.9273388
NC_012967,4204205,4212446	0.9872589	0.9575294
NC_012967,4212455,4214366	0.9926740	0.9680796
NC_012967,4214370,4214589	1.0000000	0.9680365
NC_012967,4214590,4214916	0.7546012	0.8128834
NC_012967,4214936,4215511	0.8695652	0.7843478
NC_012967,4215518,4218565	0.9793239	0.9369872
NC_012967,4218570,4219804	0.9692059	0.9837925
NC_012967,4219805,4229203	0.9549904	0.9704192
NC_012967,4229207,4230329	0.9643494	0.9304813
NC_012967,4230330,4230391	0.9836066	0.8032787
NC_012967,4230418,4231129	0.9789029	0.9353024
NC_012967,4231133,4235839	0.9681258	0.9519762
NC_012967,4235847,4237892	0.9916871	0.9657702
NC_012967,4237899,4238875	0.9129099	0.9815574
NC_012967,4238883,4242204	0.9801264	0.9587474
NC_012967,4242229,4244767	0.9684791	0.9562648
NC_012967,4244768,4245442	0.9970326	0.8516321
NC_012967,4245445,4245584	1.0000000	0.6546763
NC_012967,4245585,4246075	1.0000000	0.9734694
NC_012967,4246095,4247400	0.9042146	0.9601533
NC_012967,4247411,4247719	0.9123377	0.9285714
NC_012967,4247721,4248222	0.8363274	0.9540918
NC_012967,4248223,4251876	0.9329318	0.9408705
NC_012967,4251889,4251928	0.9487180	0.7692308
NC_012967,4251938,4252016	1.0000000	0.4615385
NC_012967,4252022,4253496	0.9029851	0.9606513
NC_012967,4253503,4254635	0.9575972	0.9319788
NC_012967,4254636,4258788	0.9848266	0.9486994
NC_012967,4258789,4259138	0.9856734	0.9083095
NC_012967,4259139,4259238	0.6363636	1.0000000
NC_012967,4259240,4261263	0.9461196	0.9307958
NC_012967,4261264,4261343	1.0000000	0.4683544
NC_012967,4261349,4261387	0.0000000	1.0000000
NC_012967,4261389,4264089	0.9703704	0.9051852
NC_012967,4264104,4265243	0.8718174	0.9359087
NC_012967,4265244,4265841	0.9916248	0.9614741
NC_012967,4265853,4266908	0.9545023	1.0000000
NC_012967,4266923,4267015	1.0000000	0.7065217
NC_012967,4267025,4267129	0.8557692	0.9615384
NC_012967,4267140,4267235	0.7368421	1.0000000
NC_012967,4267240,4267947	0.9603961	0.9646393
NC_012967,4267954,4268809	0.9754386	0.9883041
NC_012967,4268813,4273573	0.9743698	0.9493697
NC_012967,4273578,4275072	0.9705489	0.8982597
NC_012967,4275098,4275158	0.0000000	1.0000000
NC_012967,4275174,4275726	0.9673913	0.8985507
NC_012967,4275763,4275824	0.6721311	0.9672131
NC_012967,4275847,4275941	1.0000000	0.6276596
NC_012967,4275942,4286135	0.9648778	0.9387815
NC_012967,4286136,4286662	1.0000000	0.9410647
NC_012967,4286679,4293720	0.9663400	0.9620792
NC_012967,4293730,4294779	0.9428027	0.8560534
NC_012967,4294783,4295584	0.7378277	0.8926342
NC_012967,4295588,4296048	0.9760870	0.8282609
NC_012967,4296056,4297449	0.9540560	0.9174443
NC_012967,4297467,4298408	0.9851222	0.9458023
NC_012967,4298409,4298492	1.0000000	0.5903614
NC_012967,4298505,4298869	0.9642857	0.8351648
NC_012967,4298870,4299055	1.0000000	0.5729730
NC_012967,4299058,4300255	0.8972431	0.8654971
NC_012967,4300257,4301390	0.9488085	0.8879082
NC_012967,4301394,4301712	0.9150943	0.8710692
NC_012967,4301713,4304787	0.9394925	0.9420950
NC_012967,4304829,4304879	0.7200000	0.7200000
NC_012967,4304932,4304961	0.0000000	1.0000000
NC_012967,4304976,4305000	0.0000000	1.0000000
NC_012967,4305002,4309883	0.9707027	0.9645565
NC_012967,4309897,4311278	0.9500362	0.9934830
NC_012967,4311280,4313452	0.9677716	0.9456722
NC_012967,4313458,4314480	0.9168298	0.9129158
NC_012967,4314503,4314835	0.9277108	0.9487952
NC_012967,4314861,4317692	0.9802190	0.9639703
NC_012967,4317695,4318677	0.9725051	0.9154786
NC_012967,4318685,4319873	0.9158249	0.9360269
NC_012967,4319880,4325406	0.9706841	0.9753891
NC_012967,4325435,4325529	0.9787234	0.8297873
NC_012967,4325530,4327310	0.9780899	0.9887640
NC_012967,4327313,4341445	0.9755873	0.9781348
NC_012967,4341448,4347916	0.9656772	0.9489796
NC_012967,4347921,4348323	0.9203980	0.9402985
NC_012967,4348325,4351372	0.9783394	0.9721037
NC_012967,4351373,4354124	0.9661941	0.9385678
NC_012967,4354126,4355459	0.9527382	0.9669917
NC_012967,4355464,4355515	0.7254902	1.0000000
NC_012967,4355517,4356012	0.9919192	0.8909091
NC_012967,4356041,4364571	0.9643611	0.9603751
NC_012967,4364579,4365892	0.9611577	0.9725819
NC_012967,4365893,4367464	0.9598982	0.8816041
NC_012967,4367469,4370103	0.9684890	0.9586180
NC_012967,4370124,4370645	0.6756238	0.9980806
NC_012967,4370654,4371946	0.9760062	0.9574304
NC_012967,4371955,4375349	0.9761344	0.9275191
NC_012967,4375356,4375636	0.9321429	0.9321429
NC_012967,4375643,4376696	0.9021842	0.9278253
NC_012967,4376717,4376802	0.9176471	0.6705883
NC_012967,4376808,4377063	0.9137255	0.9647059
NC_012967,4377067,4379083	0.9717262	0.9320437
NC_012967,4379092,4379908	0.9007353	0.9975490
NC_012967,4379916,4380385	0.9808102	0.7398721
NC_012967,4380399,4383646	0.9556513	0.9402525
NC_012967,4383656,4384026	0.9540541	0.9918919
NC_012967,4384038,4387168	0.9600639	0.9753994
NC_012967,4387173,4388232	0.9660057	0.9990557
NC_012967,4388235,4393141	0.9612719	0.9470037
NC_012967,4393153,4395203	0.9643902	0.9585366
NC_012967,4395207,4397186	0.9676604	0.9909045
NC_012967,4397193,4399959	0.9634852	0.9616775
NC_012967,4399966,4402085	0.9825389	0.8499292
NC_012967,4402092,4409986	0.9659235	0.9657968
NC_012967,4409992,4411182	0.9403361	0.8571429
NC_012967,4411197,4413258	0.9665211	0.9383794
NC_012967,4413278,4418005	0.9718637	0.9659404
NC_012967,4418010,4419361	0.9059955	0.9148779
NC_012967,4419382,4419467	1.0000000	0.9647059
NC_012967,4419470,4423087	0.9704175	0.9751175
NC_012967,4423088,4426416	0.9393029	0.9417067
NC_012967,4426437,4426476	0.9230769	0.5897436
NC_012967,4426490,4427975	0.9292929	0.9420875
NC_012967,4427977,4432060	0.9708548	0.9515063
NC_012967,4432069,4435111	0.9687706	0.9671269
NC_012967,4435114,4436565	0.9641626	0.9255686
NC_012967,4436578,4439457	0.9416464	0.9235846
NC_012967,4439460,4440906	0.9806362	0.9716459
NC_012967,4440915,4442226	0.9427918	0.9534706
NC_012967,4442228,4442476	0.9072581	0.8709677
NC_012967,4442478,4442567	1.0000000	0.7865168
NC_012967,4442569,4444248	0.9791542	0.9374627
NC_012967,4444251,4450373	0.9624306	0.9607971
NC_012967,4450381,4451254	0.9209622	0.8843070
NC_012967,4451258,4456296	0.9686384	0.9460104
NC_012967,4456301,4456669	0.9836956	0.9809783
NC_012967,4456670,4457745	0.9302326	0.9116279
NC_012967,4457754,4459285	0.9438276	0.9888961
NC_012967,4459290,4460208	0.9923747	0.9684096
NC_012967,4460216,4464048	0.9540710	0.9812108
NC_012967,4464049,4464124	0.9066667	1.0000000
NC_012967,4464125,4469608	0.9631588	0.9507569
NC_012967,4469611,4470919	0.9762997	0.9770642
NC_012967,4470925,4475820	0.9652707	0.9632278
NC_012967,4475829,4480444	0.9521127	0.9648971
NC_012967,4480458,4481387	0.9601722	0.9967707
NC_012967,4481402,4484650	0.9729064	0.9673645
NC_012967,4484653,4487996	0.9838468	0.9467544
NC_012967,4487999,4489612	0.9262244	0.9801612
NC_012967,4489751,4494086	0.9333333	0.9328720
NC_012967,4494087,4494167	0.6875000	0.7750000
NC_012967,4494320,4494356	1.0000000	0.0000000
NC_012967,4494358,4498236	0.9657040	0.9546158
NC_012967,4498240,4500569	0.9334478	0.9476170
NC_012967,4500592,4501505	0.9660460	0.9047098
NC_012967,4501508,4501691	0.9234973	0.9289618
NC_012967,4501700,4505427	0.9758519	0.9412396
NC_012967,4505428,4505457	0.0000000	1.0000000
